Time (hr),Latitude,Longitude,Wind Speed (km/h),Wind Direction (°),Pressure (hPa),Temperature (°C),Humidity (%),Distance from Land (km),Cyclone Category,Cyclone Direction
7,-59.31044607817904,35.31468257163118,64.70746665139819,14.60701108386016,926.28290746465,5.455942821193197,92.21108319292064,357.1273315986369,5,0
0,63.38663709336166,148.71602476872698,142.3080904125669,349.55883727790854,1028.9750816758494,2.3527988356318,24.40893953743693,70.78796585008406,2,1
21,66.22400371306702,-127.653270099898,225.67707658602615,162.05986206457217,963.061408543514,24.52533281731361,47.85315913002157,21.891447020345733,2,2
11,31.301736814929622,-158.49050208353066,213.87590961315135,309.21689685077206,1015.5685141985488,12.09382120103808,48.76504991798386,96.75593502183644,2,1
1,29.55923501019882,12.458803496806324,144.23514259112164,128.96019333135314,977.4658252350284,0.2260544710778003,23.01386152435424,175.82784286043406,5,2
17,17.582783045005357,-179.6302301001174,172.1697013346898,15.333109014511708,979.3005681978716,28.32731093707213,71.8035831795262,213.2839692623708,2,0
6,-53.47334057364212,103.5788195285876,175.94123033256386,250.4353576069984,1002.2767512363124,30.31896078026128,31.36365239971795,36.42448776850805,4,3
16,-12.914873953217423,2.1502399266034047,71.96499660213114,13.95150884205732,950.3177737521312,39.26434636722559,47.73454490477111,489.6511812529427,4,0
21,35.26103726340817,-4.2963926191583255,106.98081886792929,199.00159984835184,1042.3270951905322,13.399364940832523,98.48382790336728,344.709786416916,1,3
22,6.705408960600963,-49.50144765929721,110.19663223621932,50.08032619975423,960.0615159502624,-8.166389096992434,94.41092792550072,66.86790804052394,3,0
13,-86.65553987008215,-45.00941898644547,125.6256301069337,241.4941103711278,959.7063575139888,15.862819004314597,40.91207120732869,398.7258403613748,5,3
23,81.64022520961771,-24.79187582976388,104.78350702919457,321.37340490497985,1006.1133361439272,-8.837243162015264,45.197002696411886,159.95248227714555,2,1
6,62.06688946298581,-174.22835600662913,100.29969229226452,344.0749700460424,995.4377786710886,37.37926298855929,63.22435237066487,187.5722702718365,5,1
21,-43.10189746024719,-149.92351660216633,120.95710254369314,189.99948648617547,1049.3672419700176,-1.2593542980335624,42.87511451800923,36.23629765195896,5,3
2,20.962608329933303,1.8172872040453285,125.8453015806364,191.77333973713888,1027.5346214355725,36.26981822962532,78.05687186245683,211.4431724807093,2,3
5,76.1830890710738,-125.95598452087052,147.44481135173226,13.780456857378676,942.6886179115978,37.50101153670492,65.3688400789778,38.89467688124343,3,0
19,-72.71801781954275,100.35453900491932,84.7070804296579,277.15541143640496,915.2328919158548,28.772836437605136,57.80608015387226,340.1313904132916,4,1
1,0.5453065434061131,-81.18533735837073,207.66733270379396,344.23502959034266,915.9940770219412,-5.63464455029706,96.5911974260922,171.68380334626792,5,1
16,-7.876255347666984,-144.75613055424333,222.133540074128,157.7642845754071,954.241316237818,17.918239177570925,37.39832564793669,148.14996413730552,2,2
11,-16.163099048964185,-95.32442667475809,99.63297669811637,285.7291548879501,971.5778992671064,7.713188631287807,88.68477641940645,324.1731094780361,2,1
11,60.4059496007265,-51.44463714391628,74.66014542358302,287.0843364910604,995.5686137265448,31.010668240309776,78.17380691341592,344.0556508952648,5,1
16,-21.48369359445768,-167.2860209058419,194.46239625268905,282.8523084404438,1028.6589053043926,5.110723211256522,36.09453033524942,319.37962206372697,4,1
9,-78.54060001661864,-128.99681122092156,234.84902454458688,273.1251479035646,1048.4310723232973,12.562709315379742,34.788278179631654,394.3504564387047,4,1
2,-78.14920641042555,-63.41516838809292,57.02966783459213,77.43482520249442,961.3073997775676,18.684574933385186,66.20092414933063,319.1464652470816,3,0
19,-82.30597082557038,-68.22702942848494,52.88719580686414,270.51295325871814,981.8370560379536,-8.233909349688286,26.40389029980806,472.54878150682623,5,1
17,-16.353824062673297,108.13921076154212,86.68509227686732,51.982337211357134,990.1120980494449,20.444047714362927,58.46611007967628,283.1109220839255,2,0
12,39.31312998570479,123.5719711125551,186.9584970615873,256.501093112842,983.7842613610652,7.213203460774984,46.97585726269071,442.4474746230793,4,3
11,-53.329956852507216,-110.369304308322,242.95620156617835,1.2739636157885892,913.5469627849536,16.458861219546172,88.04930662593017,480.5884816203781,5,0
16,26.3643336776789,-135.38164179137493,200.07619103186525,330.77701374044875,917.2561001942656,-3.7585207821843625,67.74467569107347,81.84631562299228,3,1
3,33.67592497866674,48.2984943557106,164.6065200730523,297.85997224569314,1033.3133225782851,6.791044237978458,71.21499289325905,338.3937131249678,4,1
22,-44.06361767719237,109.66448005035534,190.10987857510955,245.86684586244888,1001.3376003925484,19.08993618606972,46.14111043300237,328.07380243409364,2,3
9,18.100378090913267,166.94031500068735,96.13966225843784,34.008400465111684,1001.8141666515122,18.579000040872195,37.321555576273646,434.74646637967726,2,0
10,33.27630120483252,-177.5533374912549,187.7103896130241,296.99587856135395,1022.2172627499392,-2.101906927912591,62.95102923202076,168.50642844906793,4,1
5,-6.009547895617374,-31.075879166350376,114.28899069572851,315.0625731818633,912.621241975806,10.734853331395144,95.5806288303732,196.9841341544749,1,1
5,-29.39101248958289,84.23562027397884,94.48442656653566,247.6756092684544,962.321992344319,15.975128992716286,67.60568458086077,23.57656104476519,4,3
8,21.44727928337892,118.28134759476757,97.31119970246031,351.3191882784382,937.0011636846792,-5.938746964620098,21.551254470287013,383.1386035670542,3,1
14,86.01247571905026,-157.5770584740848,183.55755037122927,33.43657264462394,999.1209947897088,19.968599232282365,97.098505275562,133.12862774370032,5,0
1,-13.168546313583946,65.02122700708583,203.4451444400584,255.1138494936752,932.2402342239365,1.5859626279825108,86.70037048613536,464.48203549503415,5,3
3,-19.487682668678215,-75.98206173637078,166.3604221117094,188.92657247433175,1003.8187313872286,36.01038683708485,90.68277997623083,331.5186538883312,2,3
4,-6.431957563299591,-153.14509464007486,62.77105227851176,52.41820637187654,958.1850698686025,3.427193529037446,56.20240069667342,166.3143775148546,4,0
16,-76.28068917989133,-3.923070568319787,57.6018667410924,237.0290807796576,965.9108307249602,29.367992560865403,91.7026235349885,409.1797502106037,3,3
7,9.569390340850203,-123.06479644650744,93.43337001563414,287.830161045634,1022.7019195235644,19.108017053380685,40.72520110452059,408.66946536257456,4,1
7,-30.834470300892548,85.32270650220653,107.29374048479704,59.30936681082721,952.2250536676344,24.267350555904954,84.12805914184395,80.77937383429968,4,0
21,-68.14401798037275,86.85424789180325,130.9639785682369,285.65665579590353,938.4898803158358,35.08810207028132,69.00193863054326,270.9275373035887,1,1
11,-6.0737865988728,123.1443953955034,65.20561547388067,33.46942416109397,1027.539716004711,32.39066747150737,96.20817686128822,5.07066054485067,4,0
20,-89.39088241668406,-44.07527334680921,195.03175318846507,212.90403997463537,1002.8098633080044,-3.6127458600624296,43.7061749025614,172.0401662223446,4,3
7,-17.678655870703395,-175.20847299696828,192.29963174269832,287.44923939763765,960.5843368633516,36.68722208338302,29.880411734164696,347.19743936287324,3,1
18,-70.96765177323891,-86.4950621851873,119.33551873152796,52.54446029147695,974.7841381145386,-3.0662983188011603,77.36033440241016,165.04671067112974,2,0
2,-85.62731338803955,-11.587788170900325,162.6005048736821,205.7468740972336,952.1787103288854,5.819467070178101,98.88631989927858,66.98268435300636,5,3
17,58.405508324010384,69.84406058977817,70.18318887377862,152.95615701572703,982.681348293824,16.156670865680343,31.665524491164003,288.6597385256073,5,2
20,74.92478459087425,-42.4653891527731,133.04372856002115,218.61913938466108,920.8043724461928,36.66747491460501,28.140472877923983,480.7507232968481,1,3
18,-52.6185632953608,12.977422584169688,221.51295149601117,152.7198121475873,1033.2663149167702,21.35929479383644,54.45372242647292,206.4719476009509,5,2
18,7.073687490167032,8.734891484058068,182.12449262431952,90.32827281195766,983.1072042864406,33.74755475184545,77.62213761962674,459.0011492853541,4,2
14,-39.96753171642271,-120.60635423100604,70.78875513477615,91.37192364949492,957.7903408957244,37.086047990660056,67.72884958528746,452.77318047081656,3,2
5,-1.1560610390072128,44.29782002880458,219.51560624347096,311.2920673310602,985.7390530870606,27.424233564411598,95.20780900176214,334.2523277375959,4,1
15,-11.406362239051164,-21.86937784605678,186.13924588380988,56.32355446312405,924.1788977803402,14.0953525592083,84.74008267644402,35.189087475777924,4,0
7,-41.57081008551258,110.85073259489748,140.6112588171847,44.32113043679807,911.7709226522824,9.400703197725434,65.80828053831449,326.92026698704564,4,0
15,36.07084433435358,68.62003492640395,188.41820780262944,34.948491733966364,982.218920487059,3.758438114074295,48.88938301213556,295.5232070644645,3,0
17,-67.23162732235424,-139.87109296888033,84.56405108606387,26.695715885023404,910.5745067934656,15.32963614349044,86.8256180995573,290.6978828798215,1,0
19,-80.44689920915391,-4.046972386835336,160.09729405450972,5.217188080254496,999.1303984263534,-7.598187535393715,59.06302951954789,169.21554172266485,2,0
15,48.18157794671024,72.89796905790746,173.5854007131055,57.746100947323946,1020.03622978794,1.4074342462490268,90.0092263039251,375.2765238085173,2,0
10,29.867405619722376,-148.67577870935665,235.5489645886228,69.3818765652062,1048.255108469127,7.916553310752359,68.04393706376189,441.47687967812897,2,0
6,-0.2652976536483606,105.29893172038732,63.378342160328245,97.1006616940585,1015.386580038442,32.66903321646244,76.57219577457768,337.39372825611633,5,2
16,-5.7978413149425165,-100.0783747280162,124.95654285216978,44.65421284952849,1046.1187808427226,8.805286257501173,23.740106482922894,73.97090262810535,3,0
16,-0.4659516915432817,1.1105263705282766,237.3629419861867,33.89610741130437,903.3274343943968,1.9761944898959316,99.22950126652428,392.311851916148,3,0
11,-11.335666302238876,158.60206349014902,93.44421102571866,194.9316212520561,983.8271432883284,29.134620824669703,80.36605977864724,78.24169997352138,3,3
12,-19.27938675038776,25.680324536022223,212.6400656645327,258.7271193773661,924.710508678074,37.15795515757604,66.55967501237765,399.92678241610986,2,3
9,-0.0556914804983392,-27.34039738657893,50.32110699189916,226.86738385196577,936.7702967366624,28.739200425209773,62.57558246123488,303.8868043494041,4,3
6,5.132730808756875,-177.55382613630863,55.17681396949712,200.4142928260311,1010.180313735045,-3.71150436356937,67.95755926109874,171.36905869277558,4,3
13,34.54241653505176,-131.9710958013319,115.52457705062344,158.60295797219882,937.9239048374192,6.016515503089579,23.673043845364,283.2860794993123,3,2
22,38.01728893212408,28.31899863527553,203.7007421660545,228.23288931808543,926.9717360849476,20.14460819365321,49.16915788623292,411.67338307627006,2,3
0,-22.02676557477396,-2.222985364654249,70.82869384702181,324.67203746207883,955.7767806125792,-0.1992278246597951,27.15638118391649,255.8405265761734,3,1
16,-15.562705906172027,-49.02149676714072,126.57072872562358,225.8706317330476,912.4882165322206,21.82903480944561,34.03317590054677,238.2582534337226,2,3
3,-22.73450944747985,152.35771874188225,76.29363374589909,21.90998951809515,921.974094425359,1.801389329370199,46.64059653537278,106.13526798665455,4,0
20,6.576439252627864,-60.30628652666131,94.71871388828164,205.3507997927604,921.9675752848592,17.1355581433887,73.8122143303176,182.93439960855267,5,3
4,-8.396363175444847,13.374272319878372,150.59883842571955,188.71720490578463,933.908480098852,25.338069360525274,94.45066664615253,259.903259740677,4,3
19,70.12736336451485,24.73682742868684,113.82774839184236,162.72836910564482,1030.6052311685828,29.340634106696115,98.967159437615,57.14233071595531,5,2
23,35.34502804496506,9.888620423012156,92.38252919601652,204.76631160113547,944.2855023543884,30.027931359054072,80.08790795298619,356.2379012861506,1,3
22,71.75814907580019,-8.069259045564252,128.69939621738547,242.14235860995623,941.0802085057052,28.73784463946368,41.50214997652108,447.4521002898379,2,3
6,37.644658480696606,-58.657055035713086,190.2109928547262,13.413633515202598,918.8982597078514,-3.144921850165918,45.78888636626255,395.18660072600267,1,0
9,84.77858673428653,147.15490789426303,73.88362132019768,172.8723218373005,902.415777247626,39.4661643173426,44.56564141353809,243.1860742872387,2,2
16,24.43262008594843,-17.7108257667079,145.91888907215156,294.20209191714747,924.0568264786252,28.607637427158014,87.08334178934808,4.124428229744293,3,1
6,83.43902486934985,10.241592244587224,104.94394172278793,191.07979310979007,1008.4456886553952,-4.79335152647248,81.96256485013353,228.09398066633184,2,3
0,-61.5294197263033,56.33207417888721,125.72417470799132,24.428804226378052,1045.4769452847686,24.878356329622747,25.04650202527064,61.88495097365715,5,0
6,-80.5540174507073,-155.64382472464752,214.3110357816386,279.0251967945944,1011.5720951191472,13.500058010388424,59.57310599183791,371.0125312417154,1,1
23,14.242533336694663,101.26373092676828,235.9459959408857,338.87936066257697,1027.9841515209362,11.398261398139567,71.3418546897947,63.488213992071664,2,1
10,87.02877704395948,4.502631630972815,98.59558102419194,306.6638248797579,1018.011849073646,23.83069128856728,21.24665109491137,61.59387572567704,3,1
8,-14.831055485568584,56.58369690418806,175.99419136589802,130.52476784307038,944.40783862504,-1.6052082106217522,67.48802499196238,256.5084772303712,4,2
11,-51.83219480526727,97.9243435489289,185.3354559734345,192.536581926762,1009.6845268481904,39.97145910548468,95.31125282362802,120.51186357721603,2,3
2,3.877460854832521,134.67578067511727,218.4971997964865,212.87237629094287,1012.588057497274,17.224237628290705,23.790419183600857,120.73820462669154,4,3
3,26.783752424199943,-38.80064989694486,229.80849370023932,257.6874910783226,938.7845702495496,19.73176153822243,33.68738795275522,479.8066753721728,1,3
3,-33.26783480713999,112.1147613656118,143.5983595068052,239.78476501446275,1038.0980435904012,11.259670243792543,28.265426239216644,147.01187603193077,1,3
12,38.65848452986671,-86.81871759627538,246.5151290497,71.66572796457689,1049.692076193184,20.296060339100013,49.545917104568105,459.6536366623384,1,0
22,85.52061126823065,57.72083434465188,244.1657947194126,303.49382031511954,984.1945882061112,23.200607513866053,49.564943693131134,116.29011353040252,4,1
18,71.45336190791105,-143.0253717553298,151.29359416769375,305.7056615620365,947.4892719885736,7.274777073988361,96.45604955361776,449.2077630220052,5,1
9,-37.514632767804855,-172.7890317273329,158.40642412937683,145.56656648824674,953.6415942486112,13.104238916310855,84.03483464455343,101.73108459923674,1,2
4,-31.1897370339723,-145.5252745994497,183.54996791017976,47.1292917153454,987.3665461941952,2.7798283830270023,70.97137727846453,87.37369498032155,3,0
6,-23.122579599074054,-65.02230483750871,124.76322884395871,219.08402865311663,901.1669543965148,28.59760342014355,71.3774277409104,138.80920356126842,1,3
23,-18.980499889143843,-168.80593902312086,182.40878278206225,128.6135740573238,946.2504771760084,26.86870509065172,73.32306529014244,210.84111120374672,3,2
15,-71.9424901452097,46.97685798741452,152.85707873094174,266.9006263372033,907.3506167094248,30.546696865899197,33.66985554357993,104.33177015434708,5,3
0,47.15331100007208,-66.04396618238466,57.08735315544784,113.6365578392696,993.626972463174,25.141632204181093,48.33651846714923,308.1752919176826,3,2
11,-24.238932550073912,85.0953843771473,220.54578733535016,94.6797392984084,990.6080453459888,-8.994918384382713,71.7251735829911,234.10503813582767,2,2
1,68.3675958069814,-163.47055094294197,238.0891602314017,312.37573376738794,988.657207698372,-0.4425917621735138,22.67432549143067,269.4392975812275,4,1
6,76.84931216161957,-101.98743604290064,55.24581570939917,221.6953928007569,922.6486009701432,9.430644975956568,59.19211185511996,332.33091584232346,5,3
10,-85.60236432461613,-33.11876688130852,207.852363761457,30.956991605609467,1041.6838761612285,1.7092539412222578,86.93220270544113,230.98300429188285,1,0
12,87.93055258707713,-42.24543757414333,127.16265218820546,248.1706250095547,980.1343200316812,16.584929024365277,63.60690247689911,47.20922917106968,2,3
1,37.80409167003323,-132.84047777891743,167.12636000578485,270.9840785044699,983.3792998465722,34.905980268337295,89.21355362111859,176.72118924406348,3,1
6,3.670600678733223,177.88925288939652,149.99898939214316,84.67330083599047,981.6388868264698,26.90259914499986,79.71710453049454,258.90625805629884,2,0
14,-19.8850304929404,-77.60175089981907,160.26213016660944,348.3562851460886,978.6619634528104,3.327342059862435,63.10937772495332,89.46661429745961,2,1
10,3.333263869748322,79.5715504745267,149.03726095161687,134.22896876067054,1040.7641900135868,9.87847523614731,50.14350038784972,246.3807352332737,5,2
1,-31.567549683880003,-100.79038900378146,220.67507429757512,338.60658590546404,990.3036307836746,-7.402388316691413,72.46472102667065,61.62396353784649,2,1
6,22.08380646537869,136.0264358613902,186.70133693906223,105.7020924311016,972.7687822404076,-9.688060950830392,59.7927912464029,176.17576203080642,5,2
3,-73.26355023993759,-40.40700834611073,132.5274511091655,219.31055322566635,1014.966776553588,11.256707856087804,99.5386331722374,419.4380708494044,1,3
10,21.802068524125843,144.32489603607763,187.71371623010975,186.3251516291265,937.719374839034,26.396806368007915,68.83707339717495,23.483664980482764,2,3
1,-40.43792697508006,-56.93942893177042,243.00956381677628,357.177075817377,928.801504190802,33.04041256901244,40.13962140165251,18.236269022935293,1,1
15,-86.82573077057765,-176.88822426111116,66.06165241068653,147.008019362614,965.8818965708314,11.573807349779884,97.03932405475382,199.59927907958007,5,2
6,9.487037909317962,6.127355188246099,127.61799431161144,64.54463885233449,902.352846889764,-0.987290535085858,42.963626564818966,457.28541547762586,4,0
12,14.120596053485343,8.923657014394706,224.0908064647592,299.9551907160585,944.0275509384438,3.068728501255322,91.26122611185676,307.2377561186872,1,1
4,-13.217579151923516,-136.8596941960912,197.81102216229468,15.135898270964404,963.0111617797236,12.27385648472006,59.37584940529358,343.58269323474786,5,0
16,-76.98847814094296,-95.41311356905472,236.98577788967032,318.58417038312126,986.8048094145942,22.479412856969688,76.39401846711806,278.2849293652784,3,1
20,70.80173150475449,102.05841275328578,57.96197752464784,39.812217630642536,981.4805157421724,17.141557675195955,36.13751530206088,387.57491566167255,2,0
11,20.05754530102,-166.7679031336827,222.5551218425574,205.92447766920927,955.110281452155,32.03074385200371,64.75194641551764,203.813910992694,4,3
18,-69.17160607758547,-3.770392792794979,208.3597539909744,256.82951437979267,951.4894619095464,-9.073941830405928,36.08732717351508,374.52336591930185,3,3
6,1.96750378694658,10.946924428882596,213.0078032164745,121.07640261401517,900.1978171538981,39.60633983375964,39.003742353149605,467.0972141567393,2,2
5,-0.4942231292751415,67.93634184340465,169.45254562243014,304.1069183666229,1032.166911992188,36.46031042675833,32.943570086623374,172.49595472788292,1,1
7,-79.12766361727314,-166.51574373595133,60.38340702412115,213.73378898243945,934.691054988858,-2.51822233681125,55.94906359883592,205.33751406605413,5,3
12,19.234746648530543,30.832677752567008,157.8259857901673,142.25612053398854,953.700473792608,-7.591638869610081,61.1761137055844,87.52247314891758,5,2
4,55.4987518058816,-178.88470683185406,131.5502273979734,117.13087084424596,903.0382470747902,20.88280432010192,41.00894774420985,58.868607458560206,3,2
1,44.82144976472608,-84.53578777589136,155.408350530369,40.3229650880361,1043.5264721236297,26.070192817381876,69.08131162295417,374.8370292986342,4,0
8,-53.465505450447,-0.1136680860667809,198.0591947242684,230.53088194591223,974.185881551096,13.76377957515598,41.68381458382931,294.0537831967406,4,3
10,65.21265531975806,148.06128147322215,169.1921269023522,131.05546067992566,903.4908718990404,3.9132745550721193,61.71365728840988,357.92748280410706,5,2
23,-28.34241018131684,-134.42766623800725,108.51257797185804,115.40179747403874,937.679104880192,21.957691740265524,74.86013404464626,84.06037566585518,1,2
5,80.37150809254945,-119.05591355882098,169.9014686140843,341.9812736588894,1031.8893846902242,21.791831983465524,24.80354438005456,378.5821633416903,3,1
6,-77.08536643937153,60.93002317817795,66.62768861620486,98.20713204871352,956.3552422024876,-2.583390044121206,88.81144859482531,156.98141434871383,3,2
6,-2.4824360664283205,-45.04979022393641,51.07319824346397,315.56343985087483,1003.4107683451144,29.974308532637718,48.62344246528022,309.9285489259321,5,1
18,17.48238789195885,44.43170469223384,130.3056054585096,350.9625679569357,992.0776057676778,27.47554260123561,61.34756217824501,423.75584138401206,5,1
5,-45.42298227457115,179.08350016833617,201.43727221814711,296.18638157767464,970.7907547103964,-5.758690974327915,55.66418014454062,307.70127474157823,1,1
10,48.84843396964098,175.2737980855875,214.5268461977677,7.026142774488058,1024.9828196272206,13.123154015193126,95.973571355502,85.66540366611541,3,0
10,22.84122236592907,-52.663111382008296,159.96786266149903,312.7046364140893,906.0531446483258,9.670536384336495,35.18449227395781,250.0345619581486,3,1
6,-86.740301288168,1.413127376939741,223.60137725502105,76.82952139851784,1036.8635422027896,13.123599968938644,70.14977207105099,126.54707415160688,4,0
1,19.50634632532245,145.6884571065816,75.18297011255552,127.17994530629512,1007.7083111512172,13.064660230589084,86.28518589289233,276.417196481208,4,2
18,-1.5339178046796462,-146.81964153291926,242.8211710603481,356.9699494302549,1029.557064995328,16.202419602944598,54.28406317404272,39.51595581307426,1,1
3,-54.71474369336862,-17.170594618735066,234.35206730156375,145.79202940041938,902.5398672018604,3.860207550787301,46.81514308026321,491.2155888167685,3,2
5,89.23468087071532,-44.072154606074776,169.8474500995552,235.7405606429352,912.71918899113,13.48174644304229,28.9893425993578,310.16384358342214,1,3
16,71.4891950689707,-73.84220184204098,61.7444248068606,111.85890736723722,930.881825770856,-5.025269664893003,77.66225548809203,190.8179906274688,5,2
4,-37.34861489476857,177.91351629204536,140.84057256176132,132.99432072059892,989.0341196786804,-1.1656009795162916,82.88718350963521,172.4409028921695,2,2
6,7.392765743750928,84.07774583005602,85.85459222449728,215.1451182442581,913.86313431751,-5.598391513877262,45.08760163607373,290.47220197416385,4,3
8,-33.029614816147664,-40.05108273854808,175.68505368213505,341.3828684705699,1039.7320503471892,-0.691270234996896,82.06755474565736,336.06197814245945,3,1
0,49.589235294494046,118.44788099955088,87.99303893805572,101.6840033271922,1012.289115201648,-9.78345372547298,27.98155325291738,117.20631476596898,4,2
0,77.45965797536192,-3.720203743659539,146.35953208482636,89.05176253553174,1021.139437143322,-8.10846232190592,54.43860473738998,275.4775632912451,5,0
18,-25.41085075541096,134.2167884524291,91.125385372038,9.45884171296126,987.5775012808326,29.83172327719715,42.14351109019045,428.40127142876935,2,0
5,55.00516484585293,-84.10325557299178,86.36902606580375,72.75916919231156,994.6422104158124,-0.0436347165419697,42.0388722681566,405.16047467482537,5,0
17,-0.286642311623126,-99.50391814065644,99.58471518840844,94.46851975305984,933.1586761162216,15.999492926843953,94.43234548734924,92.25148590429666,4,2
9,-18.61585896391608,-90.97679475091888,55.839291103198605,22.635272512207045,1036.5061952305662,8.51847523600713,82.1100093644758,191.6137842861036,3,0
10,78.91593337777857,13.853007405018872,193.22298547597316,202.8991603329256,997.337672523129,6.451447622311054,81.29451596642568,395.39386448128727,5,3
0,1.8728439694256596,-75.12717918415152,111.34527527001394,45.63516980702457,962.6610273140864,32.85506079016216,59.45505415079931,154.56883826972074,3,0
0,-5.86610995365632,-127.03691370730172,189.62161078767605,183.9875036371151,1032.2507963957132,14.311385559152328,69.73050369306097,384.4024418791207,5,3
12,31.038192353221746,178.06605066206356,180.6956436868694,68.0332748680266,1029.573281730115,15.84025535385829,82.87870828910252,354.64346839089825,3,0
4,-42.977843816708805,144.15596187890765,63.22253172463732,336.86118058085736,900.0808821274326,12.955321340122826,41.32800218886877,91.3715304543652,1,1
19,-31.53728325810317,48.6044774975087,112.4069516246668,110.5551222124678,1038.7256302732787,3.446908998109631,43.30566694037158,348.42901630470897,3,2
0,77.76825052295209,140.95543461262054,163.37210666162554,33.45425093384836,954.5140791161213,24.16257660355567,90.6815187688922,418.62138175026985,2,0
19,32.13537217864963,156.7665855028148,233.68023879792165,301.01555714090426,963.322033072926,-7.641021899696518,38.31919701963624,453.582524878776,4,1
2,58.794686598781,63.39898507170079,130.26394208970046,144.73309578851982,912.7970191407557,4.07368355678919,74.39826347687405,122.4548857045043,1,2
17,-41.19988285162267,6.724720328870944,150.95830904308286,295.2435295759753,1031.636571108245,23.075812498977093,93.51435474417362,498.4475011708621,5,1
8,7.882234187376966,137.52064519728378,200.03176070007007,112.49624992925422,980.8806987090162,-8.329142447872025,96.18207060627552,245.14534512609757,5,2
13,84.85132805810969,24.406918888647425,210.65909476307257,180.01359927856373,1035.8556321591873,-8.71461129573556,44.25505703960978,125.75410377553258,4,3
16,-32.63329817492083,-134.35180457260535,234.66810073735223,160.32862877044468,1017.1223521025128,8.638257530447099,96.01342549381364,360.936427766923,4,2
22,-61.11423426293246,-47.93183983529792,149.43788746891454,200.84628622714317,1034.6971987204363,2.5589203074170985,31.03896621629156,356.4630503985923,1,3
13,1.9594814804395213,-19.46845737526425,88.76758590037308,144.59442672650783,1042.238795390196,25.04802730257603,39.40603191767516,307.1044904583638,1,2
3,-20.192204029522287,156.73284580881435,202.88424596021207,178.84877422544713,1032.8856544323378,27.797147207325835,52.13679893131874,72.40641734106723,2,2
4,-61.27609809839157,57.30677003009606,75.11505292107398,244.5579063332883,931.4752919530168,-8.188014209687019,80.76732662047834,15.979543380243877,1,3
20,69.93924888660624,135.0999226065207,133.6684624345221,149.28580018608872,910.5168799787772,11.819710259609426,27.173070678329108,367.6673764111833,5,2
16,88.33030389968002,92.73301230237706,175.64260997040338,246.38570871137028,993.037975797619,37.1607429293143,37.79754968585691,174.54965281414053,2,3
21,12.344792524199605,-68.45008085183413,188.3712372874148,257.1486909185749,923.2584348158078,5.648142261329824,58.13824319932779,48.843038092972805,4,3
1,49.44181830722172,78.73523750310596,196.60554344318535,269.6136356318254,1029.4659931689175,-0.1521006534433961,25.980461316436624,465.5772196018239,3,3
22,64.62690651833393,-109.69209506740512,88.70647830808376,169.5372609746162,1042.1184446776936,16.064892977739806,48.21354258557405,463.1380091882204,1,2
21,36.17676108392885,-33.06750778171164,246.32984027441012,1.364428957840551,918.1915256832932,12.54573518195684,69.16661059126154,321.14315992969847,3,0
4,-82.05191115988838,110.19306857613554,85.683715323792,271.2639861592139,935.3758993147056,0.975503831995475,81.80804413708174,121.3740946320762,2,1
3,-61.6258382909728,40.29449828948219,69.2146810512433,327.2706424523832,993.7837662487616,1.3384707171992891,60.0695092728276,492.3212539993826,4,1
3,-77.22194559275044,117.14850214294135,182.81008038577303,234.9424351636415,1008.7886874052466,24.335341434547782,55.86352777558625,120.52781442620974,4,3
5,-88.22167080442982,-88.30671035398153,231.9999999713172,188.83692868058483,976.8468204379008,6.145997277198088,46.54421319901395,5.31657335787944,1,3
19,-34.92064642369742,89.90957967382616,161.87674329987254,201.45287727993028,955.3548710097714,39.30140900546333,49.47131249150797,449.7616286009688,5,3
20,-19.37592711331925,-107.16322988093886,169.09648690294787,230.6922331412344,945.9037401376538,4.489986048484338,63.18232861331565,98.07043449887182,1,3
12,-46.61464817953337,16.309502063282594,157.6969495868638,359.4688721817737,999.8952171416314,17.394465885711,51.688275392809246,314.88128730406,1,1
21,-78.37116334446223,-23.92754599640472,58.54963881857785,22.340137623164896,1011.6842232538409,-6.343788448242224,45.38682843815653,119.17339679182736,3,0
4,5.375356350601962,20.33130879749052,186.26231449867245,7.625843011375699,943.3254165693158,16.94122500343988,69.87107378457716,223.44115567763237,3,0
22,-40.802522407714505,-131.2079673498219,121.63982410869464,347.10047274775377,948.8993702591324,13.030471194058688,99.7313684842791,201.52850193216105,4,1
22,53.2866878754412,-49.95796481531579,237.1347590626905,158.57086962206043,969.0101035678877,7.467366354166515,43.46891941379165,187.4788380668344,4,2
6,-88.55052810744938,60.08537911182253,87.35800950972276,220.4473295950325,967.5325474417692,11.481225102221408,29.606921406488738,158.91215175979983,5,3
19,61.65486923176985,21.07108586916985,110.42315634325612,271.2387401349617,1026.398197724191,-1.0766677969962135,31.788065621943677,7.609262270339201,2,1
0,81.85566221027224,17.629113208255063,150.9709497764094,267.1546428600178,965.5364311428336,31.01152646279028,68.54892188667412,107.30904725317453,3,3
13,38.90431136764252,3.89884036725158,145.47100872380184,232.98990952849996,1046.7614017609471,36.08960936957571,64.54970931563449,497.0773959530952,2,3
23,42.05593174726198,159.79856761399623,130.06094833589086,169.88095368500106,946.6445056847732,31.874820443123767,28.53992599275656,3.874313998717238,1,2
3,78.04121608849198,156.44509125830433,112.88058753745764,207.38817032800043,1003.9231210002412,30.243541403119657,52.80617315406128,35.94174453018451,1,3
